1990,24.69331906
1991,22.3885821
1992,25.65555756
1993,25.39635742
1994,19.02182409
1995,23.65022857
1996,24.66469234
1997,19.95725194
1998,17.58655872
1999,20.90752441
2000,19.8040598
2001,17.10563209
2002,15.05583789
2003,12.12571491
2004,14.44842434
2005,15.18040189
2006,15.3171678
2007,14.06971132
2008,17.54302582
2009,12.94733225
2010,16.60285189
2011,14.88713113
2012,13.78633636
2013,13.29954326
2014,17.54351633
